,internal_id,media_outlet,policy
3712,2093,CNN,Neutral
3713,2094,CBS,Does not mention
3714,2094,CBS,Does not mention
3715,2096,CNN,Neutral
3716,2096,CNN,Neutral
3717,2097,Fox,Opposes
3718,2097,Fox,Opposes
3719,2098,Fox,Opposes
3720,2098,Fox,Opposes
3721,2099,CNN,Supports
3722,2099,CNN,Supports
3723,2100,CNN,Neutral
3724,2100,CNN,Neutral
3725,2102,MSNBC,Neutral
3726,2102,MSNBC,Neutral
3727,2103,CNN,Does not mention
3728,2103,CNN,Does not mention
3729,2104,CNN,Supports
3730,2104,CNN,Supports
3731,2105,CNN,Does not mention
3732,2105,CNN,Does not mention
3733,2106,CNN,Does not mention
3734,2106,CNN,Does not mention
3735,2107,CNN,Does not mention
3736,2107,CNN,Does not mention
3737,2108,Fox,Opposes
3738,2108,Fox,Opposes
3739,2109,MSNBC,Does not mention
3740,2109,MSNBC,Does not mention
3741,2110,MSNBC,Does not mention
3742,2110,MSNBC,Does not mention
3743,2111,MSNBC,Does not mention
3744,2111,MSNBC,Does not mention
3745,2112,CBS,Does not mention
3746,2112,CBS,Does not mention
3747,2113,MSNBC,Supports
3748,2113,MSNBC,Supports
3749,2114,Fox,Does not mention
3750,2114,Fox,Does not mention
3751,2115,CNN,Neutral
3752,2115,CNN,Neutral
3753,2116,PBS,Does not mention
3754,2116,PBS,Does not mention
3755,2117,CNN,Supports
3756,2117,CNN,Supports
3757,2118,Fox,Opposes
3758,2118,Fox,Opposes
3759,2119,CNN,Does not mention
3760,2119,CNN,Does not mention
3761,2120,CBS,Does not mention
3762,2120,CBS,Neutral
3763,2121,CNN,Supports
3764,2121,CNN,Supports
3765,2122,CNN,Does not mention
3766,2122,CNN,Does not mention
3767,2123,CNN,Neutral
3768,2123,CNN,Neutral
3769,2126,CNN,Neutral
3770,2126,CNN,Neutral
3771,2127,Fox,Neutral
3772,2127,Fox,Neutral
3773,2128,CNN,Supports
3774,2128,CNN,Supports
3775,2129,MSNBC,Supports
3776,2129,MSNBC,Supports
3777,2130,Fox,Does not mention
3778,2130,Fox,Does not mention
3779,2131,Fox,Does not mention
3780,2131,Fox,Does not mention
3781,2132,MSNBC,Supports
3782,2132,MSNBC,Supports
3783,2133,CNN,Supports
3784,2133,CNN,Supports
3785,2134,CNN,Neutral
3786,2134,CNN,Neutral
3787,2135,CNN,Does not mention
3788,2135,CNN,Does not mention
3789,2136,CNN,Does not mention
3790,2136,CNN,Does not mention
3791,2137,CBS,Does not mention
3792,2137,CBS,Does not mention
3793,2138,CBS,Neutral
3794,2138,CBS,Neutral
3795,2139,CNN,Neutral
3796,2139,CNN,Neutral
3797,2141,CBS,Does not mention
3798,2141,CBS,Does not mention
3799,2142,CNN,Does not mention
3800,2142,CNN,Does not mention
3801,2143,CBS,Does not mention
3802,2143,CBS,Does not mention
3803,2144,MSNBC,Debate
3804,2144,MSNBC,Debate
3805,2145,CNN,Does not mention
3806,2145,CNN,Does not mention
3807,2146,CNN,Does not mention
3808,2146,CNN,Does not mention
3809,2148,Fox,Does not mention
3810,2148,Fox,Does not mention
3811,2149,Fox,Does not mention
3812,2149,Fox,Does not mention
3813,2150,CNN,Does not mention
3814,2150,CNN,Does not mention
3815,2151,MSNBC,Does not mention
3816,2151,MSNBC,Neutral
3817,2152,CNN,Does not mention
3818,2152,CNN,Does not mention
3819,2153,CNN,Neutral
3820,2153,CNN,Neutral
3821,2154,CNN,Does not mention
3822,2154,CNN,Does not mention
3823,2155,CBS,Does not mention
3824,2155,CBS,Does not mention
3825,2156,MSNBC,Does not mention
3826,2156,MSNBC,Neutral
3827,2157,Fox,Neutral
3828,2157,Fox,Does not mention
3829,2158,MSNBC,Does not mention
3830,2158,MSNBC,Does not mention
3831,2159,Fox,Neutral
3832,2159,Fox,Neutral
3833,2160,CNN,Neutral
3834,2160,CNN,Neutral
3835,2162,CNN,Does not mention
3836,2162,CNN,Does not mention
3837,2163,CNN,Does not mention
3838,2163,CNN,Does not mention
3839,2164,CNN,Neutral
3840,2164,CNN,Does not mention
3841,2165,ABC,Does not mention
3842,2165,ABC,Does not mention
3843,2166,CNN,Supports
3844,2166,CNN,Supports
3845,2167,PBS,Does not mention
3846,2167,PBS,Does not mention
3847,2168,CNN,Neutral
3848,2168,CNN,Neutral
3849,2170,CNN,Does not mention
3850,2170,CNN,
3851,2171,CNN,Does not mention
3852,2171,CNN,Does not mention
3853,2172,CNN,Does not mention
3854,2172,CNN,Does not mention
3855,2173,CNN,Does not mention
3856,2173,CNN,Does not mention
3857,2174,CBS,Does not mention
3858,2174,CBS,Does not mention
3859,2175,CBS,Does not mention
3860,2175,CBS,Does not mention
3861,2176,CNN,Does not mention
3862,2176,CNN,Does not mention
3863,2178,CNN,Supports
3864,2178,CNN,Supports
3865,2181,Fox,Does not mention
3866,2181,Fox,Does not mention
3867,2183,CBS,Does not mention
3868,2183,CBS,Does not mention
3869,2184,CBS,Does not mention
3870,2184,CBS,Does not mention
3871,2185,CNN,Does not mention
3872,2185,CNN,Does not mention
3873,2186,MSNBC,Does not mention
3874,2186,MSNBC,Does not mention
3875,2187,CBS,Does not mention
3876,2187,CBS,Does not mention
3877,2188,CBS,Does not mention
3878,2188,CBS,Does not mention
3879,2190,CNN,Does not mention
3880,2190,CNN,Does not mention
3881,2191,ABC,Supports
3882,2191,ABC,Supports
3883,2192,MSNBC,Does not mention
3884,2192,MSNBC,Does not mention
3885,2193,CNN,Does not mention
3886,2193,CNN,Does not mention
3887,2194,Fox,Does not mention
3888,2194,Fox,Does not mention
3889,2195,CNN,Neutral
3890,2195,CNN,Neutral
3891,2196,Fox,Does not mention
3892,2196,Fox,Does not mention
3893,2197,Fox,Does not mention
3894,2197,Fox,Does not mention
3895,2198,CNN,Neutral
3896,2198,CNN,Neutral
3897,2199,CBS,Does not mention
3898,2199,CBS,Does not mention
3899,2201,CBS,Does not mention
3900,2201,CBS,Does not mention
3901,2202,Fox,Neutral
3902,2202,Fox,Opposes
3903,2203,Fox,Does not mention
3904,2203,Fox,Does not mention
3905,2204,MSNBC,Does not mention
3906,2204,MSNBC,Does not mention
3907,2205,MSNBC,Does not mention
3908,2205,MSNBC,Does not mention
3909,2206,CNN,Neutral
3910,2206,CNN,Neutral
3911,2207,CNN,Neutral
3912,2207,CNN,Neutral
3913,2208,CNN,Does not mention
3914,2208,CNN,Does not mention
3915,2209,Fox,Opposes
3916,2209,Fox,Opposes
3917,2210,Fox,Does not mention
3918,2210,Fox,Does not mention
3919,2211,CBS,Does not mention
3920,2211,CBS,Does not mention
3921,2212,MSNBC,Does not mention
3922,2212,MSNBC,Does not mention
3923,2215,CBS,Neutral
3924,2215,CBS,Neutral
3925,2216,Fox,Opposes
3926,2216,Fox,Opposes
3927,2217,ABC,Supports
3928,2217,ABC,Supports
3929,2218,Fox,Opposes
3930,2218,Fox,Opposes
3931,2219,CNN,Supports
3932,2219,CNN,Supports
3933,2220,MSNBC,Does not mention
3934,2220,MSNBC,Does not mention
3935,2221,CNN,Does not mention
3936,2221,CNN,Does not mention
3937,2222,Fox,Does not mention
3938,2222,Fox,Does not mention
3939,2223,Fox,Does not mention
3940,2223,Fox,Does not mention
3941,2224,CNN,Neutral
3942,2224,CNN,Neutral
3943,2225,CNN,Does not mention
3944,2225,CNN,Does not mention
3945,2226,CNN,Does not mention
3946,2226,CNN,Does not mention
3947,2227,CNN,Neutral
3948,2227,CNN,Neutral
3949,2229,CNN,Does not mention
3950,2229,CNN,Does not mention
3951,2230,Fox,Neutral
3952,2230,Fox,Neutral
3953,2231,CBS,Does not mention
3954,2231,CBS,Does not mention
3955,2232,CBS,Does not mention
3956,2232,CBS,Does not mention
3957,2233,CNN,Supports
3958,2233,CNN,Supports
3959,2234,MSNBC,Supports
3960,2234,MSNBC,Supports
3961,2235,Fox,Does not mention
3962,2235,Fox,Does not mention
3963,2236,CBS,Supports
3964,2236,CBS,Supports
3965,2238,CNN,Does not mention
3966,2238,CNN,Does not mention
3967,2239,CNN,Neutral
3968,2239,CNN,Neutral
3969,2240,CNN,Does not mention
3970,2240,CNN,Does not mention
3971,2241,CNN,Does not mention
3972,2241,CNN,Does not mention
3973,2243,Fox,Does not mention
3974,2243,Fox,Does not mention
3975,2244,MSNBC,Does not mention
3976,2244,MSNBC,Does not mention
3977,2245,CBS,Does not mention
3978,2245,CBS,Does not mention
3979,2246,PBS,Does not mention
3980,2246,PBS,Does not mention
3981,2247,CNN,Does not mention
3982,2247,CNN,Does not mention
3983,2248,PBS,Supports
3984,2248,PBS,Supports
3985,2249,PBS,Neutral
3986,2249,PBS,Neutral
3987,2250,MSNBC,Does not mention
3988,2250,MSNBC,Does not mention
3989,2253,CBS,Neutral
3990,2253,CBS,Does not mention
3991,2254,MSNBC,Does not mention
3992,2254,MSNBC,Does not mention
3993,2255,Fox,Does not mention
3994,2255,Fox,Does not mention
3995,2256,CNN,Does not mention
3996,2256,CNN,Does not mention
3997,2257,MSNBC,Neutral
3998,2257,MSNBC,Does not mention
3999,2258,CNN,Does not mention
4000,2258,CNN,Does not mention
4001,2259,CBS,Does not mention
4002,2259,CBS,Does not mention
4003,2260,CNN,Opposes
4004,2260,CNN,Opposes
4005,2261,ABC,Does not mention
4006,2261,ABC,Does not mention
4007,2262,CNN,Does not mention
4008,2262,CNN,Does not mention
4009,2263,CNN,Does not mention
4010,2263,CNN,Does not mention
4011,2264,Fox,Does not mention
4012,2264,Fox,Does not mention
4013,2265,Fox,Opposes
4014,2265,Fox,Opposes
4015,2266,Fox,Opposes
4016,2266,Fox,Opposes
4017,2267,Fox,Opposes
4018,2267,Fox,Opposes
4019,2268,MSNBC,Does not mention
4020,2268,MSNBC,Does not mention
4021,2269,Fox,Does not mention
4022,2269,Fox,Does not mention
4023,2270,MSNBC,Supports
4024,2270,MSNBC,Supports
4025,2271,MSNBC,Supports
4026,2271,MSNBC,Supports
